,id,age,region,author,title
1003,1003,D. The Chaotic Age: A Canonical Prophecy,Germany,Rainer Maria Rilke,Selected Poetry (including the Duino Elegies)
1004,1004,D. The Chaotic Age: A Canonical Prophecy,Germany,Rainer Maria Rilke,The Sonnets to Orpheus
1005,1005,D. The Chaotic Age: A Canonical Prophecy,Germany,Rainer Maria Rilke,The Notebooks of Malte Laurids Brigge
1006,1006,D. The Chaotic Age: A Canonical Prophecy,Germany,Rainer Maria Rilke,New Poems: First Part and Other Part
1007,1007,D. The Chaotic Age: A Canonical Prophecy,Germany,Hermann Broch,The Sleepwalkers
1008,1008,D. The Chaotic Age: A Canonical Prophecy,Germany,Hermann Broch,The Death of Virgil
1009,1009,D. The Chaotic Age: A Canonical Prophecy,Germany,Hermann Broch,Hugo von Hofmannsthal and His Time
1010,1010,D. The Chaotic Age: A Canonical Prophecy,Germany,Georg Trakl,Selected Poems
1011,1011,D. The Chaotic Age: A Canonical Prophecy,Germany,Gottfried Benn,Selected Poems
1012,1012,D. The Chaotic Age: A Canonical Prophecy,Germany,Franz Kafka,Amerika
1013,1013,D. The Chaotic Age: A Canonical Prophecy,Germany,Franz Kafka,The Complete Stories
1014,1014,D. The Chaotic Age: A Canonical Prophecy,Germany,Franz Kafka,The Blue Octavo Notebook
1015,1015,D. The Chaotic Age: A Canonical Prophecy,Germany,Franz Kafka,The Trial
1016,1016,D. The Chaotic Age: A Canonical Prophecy,Germany,Franz Kafka,The Diaries
1017,1017,D. The Chaotic Age: A Canonical Prophecy,Germany,Franz Kafka,The Castle
1018,1018,D. The Chaotic Age: A Canonical Prophecy,Germany,Franz Kafka,"Parables, Fragments, Aphorisms"
1019,1019,D. The Chaotic Age: A Canonical Prophecy,Germany,Bertolt Brecht,"Poems, 1913-1956"
1020,1020,D. The Chaotic Age: A Canonical Prophecy,Germany,Bertolt Brecht,The Threepenny Opera
1021,1021,D. The Chaotic Age: A Canonical Prophecy,Germany,Bertolt Brecht,The Good Woman of Setzuan
1022,1022,D. The Chaotic Age: A Canonical Prophecy,Germany,Bertolt Brecht,Mother Courage and Her Children
1023,1023,D. The Chaotic Age: A Canonical Prophecy,Germany,Bertolt Brecht,Galileo
1024,1024,D. The Chaotic Age: A Canonical Prophecy,Germany,Bertolt Brecht,The Caucasian Chalk Circle
1025,1025,D. The Chaotic Age: A Canonical Prophecy,Germany,Arthur Schnitzler,Plays and Stories
1026,1026,D. The Chaotic Age: A Canonical Prophecy,Germany,Frank Wedekind,Lulu Plays
1027,1027,D. The Chaotic Age: A Canonical Prophecy,Germany,Frank Wedekind,Spring Awakening
1028,1028,D. The Chaotic Age: A Canonical Prophecy,Germany,Karl Krauss,The Last Days of Mankind
1029,1029,D. The Chaotic Age: A Canonical Prophecy,Germany,Günter Eich,Moles
1030,1030,D. The Chaotic Age: A Canonical Prophecy,Germany,Thomas Mann,The Magic Mountain
1031,1031,D. The Chaotic Age: A Canonical Prophecy,Germany,Thomas Mann,Stories of Three Decades
1032,1032,D. The Chaotic Age: A Canonical Prophecy,Germany,Thomas Mann,Joseph and His Brothers
1033,1033,D. The Chaotic Age: A Canonical Prophecy,Germany,Thomas Mann,Doctor Faustus
1034,1034,D. The Chaotic Age: A Canonical Prophecy,Germany,Thomas Mann,"Confessions of Felix Krull, Confidence Man"
1035,1035,D. The Chaotic Age: A Canonical Prophecy,Germany,Alfred Döblin,Berlin Alexanderplatz
1036,1036,D. The Chaotic Age: A Canonical Prophecy,Germany,Hermann Hesse,The Glass Bead Game (Magister Ludi)
1037,1037,D. The Chaotic Age: A Canonical Prophecy,Germany,Hermann Hesse,Narcissus and Goldmund
1038,1038,D. The Chaotic Age: A Canonical Prophecy,Germany,Robert Musil,Young Törless
1039,1039,D. The Chaotic Age: A Canonical Prophecy,Germany,Robert Musil,The Man Without Qualities
1040,1040,D. The Chaotic Age: A Canonical Prophecy,Germany,Joseph Roth,The Radetzky March
1041,1041,D. The Chaotic Age: A Canonical Prophecy,Germany,Paul Celan,Poems
1042,1042,D. The Chaotic Age: A Canonical Prophecy,Germany,Thomas Bernhard,Woodcutters
1043,1043,D. The Chaotic Age: A Canonical Prophecy,Germany,Heinrich Böll,Billiards at Half-Past Nine
1044,1044,D. The Chaotic Age: A Canonical Prophecy,Germany,Ingeborg Bachmann,In the Storm of Roses
1045,1045,D. The Chaotic Age: A Canonical Prophecy,Germany,Hans Magnus Enzensberger,Poems for People Who Don't Read Poems
1046,1046,D. The Chaotic Age: A Canonical Prophecy,Germany,Walter Benjamin,Illuminations
1047,1047,D. The Chaotic Age: A Canonical Prophecy,Germany,Robert Walser,Selected Stories
1048,1048,D. The Chaotic Age: A Canonical Prophecy,Germany,Christa Wolf,Cassandra
1049,1049,D. The Chaotic Age: A Canonical Prophecy,Germany,Peter Handke,Slow Homecoming
1050,1050,D. The Chaotic Age: A Canonical Prophecy,Germany,Max Frisch,I'm Not Stiller
1051,1051,D. The Chaotic Age: A Canonical Prophecy,Germany,Max Frisch,Man in the Holocene
1052,1052,D. The Chaotic Age: A Canonical Prophecy,Germany,Günter Grass,The Tin Drum
1053,1053,D. The Chaotic Age: A Canonical Prophecy,Germany,Günter Grass,The Flounder
1054,1054,D. The Chaotic Age: A Canonical Prophecy,Germany,Friedrich Dürrenmatt,The Visit
1055,1055,D. The Chaotic Age: A Canonical Prophecy,Germany,Johannes Bobrowski,Shadow Lands
1056,1056,D. The Chaotic Age: A Canonical Prophecy,Russia,Anna Akhmatova,Poems
1057,1057,D. The Chaotic Age: A Canonical Prophecy,Russia,Leonid Andreyev,Selected Tales
1058,1058,D. The Chaotic Age: A Canonical Prophecy,Russia,Andrey Bely,Petersburg
1059,1059,D. The Chaotic Age: A Canonical Prophecy,Russia,Osip Mandelshtam,Selected Poems
1060,1060,D. The Chaotic Age: A Canonical Prophecy,Russia,Velimir Khlebnikov,The King of Time
1061,1061,D. The Chaotic Age: A Canonical Prophecy,Russia,Vladimir Mayakovsky,The Bedbug and Selected Poetry
1062,1062,D. The Chaotic Age: A Canonical Prophecy,Russia,Mikhail Bulgakov,The Master and the Margarita
1063,1063,D. The Chaotic Age: A Canonical Prophecy,Russia,Mikhail Kuzmin,Alexandrian Songs
1064,1064,D. The Chaotic Age: A Canonical Prophecy,Russia,Maksim Gorky,"Reminiscences of Tolstoy, Chekhov, and Andreev"
1065,1065,D. The Chaotic Age: A Canonical Prophecy,Russia,Maksim Gorky,Autobiography
1066,1066,D. The Chaotic Age: A Canonical Prophecy,Russia,Ivan Bunin,Selected Stories
1067,1067,D. The Chaotic Age: A Canonical Prophecy,Russia,Isaac Babel,Collected Stories
1068,1068,D. The Chaotic Age: A Canonical Prophecy,Russia,Boris Pasternak,Doctor Zhivago
1069,1069,D. The Chaotic Age: A Canonical Prophecy,Russia,Boris Pasternak,Selected Poems
1070,1070,D. The Chaotic Age: A Canonical Prophecy,Russia,Yury Olesha,Envy
1071,1071,D. The Chaotic Age: A Canonical Prophecy,Russia,Marina Tsvetayeva,Selected Poems
1072,1072,D. The Chaotic Age: A Canonical Prophecy,Russia,Mikhail Zoshchenko,Nervous People and Other Satires
1073,1073,D. The Chaotic Age: A Canonical Prophecy,Russia,Andrei Platonov,The Foundation Pit
1074,1074,D. The Chaotic Age: A Canonical Prophecy,Russia,Aleksandr Solzhenitsyn,One Day in the Life of Ivan Denisovich
1075,1075,D. The Chaotic Age: A Canonical Prophecy,Russia,Aleksandr Solzhenitsyn,The Cancer Ward
1076,1076,D. The Chaotic Age: A Canonical Prophecy,Russia,Aleksandr Solzhenitsyn,The Gulag Archipelago
1077,1077,D. The Chaotic Age: A Canonical Prophecy,Russia,Aleksandr Solzhenitsyn,August 1914
1078,1078,D. The Chaotic Age: A Canonical Prophecy,Russia,Joesph Brodsky,A Part of Speech: Poems
1079,1079,D. The Chaotic Age: A Canonical Prophecy,Scandinavia,Isak Dinesen,Winter's Tales
1080,1080,D. The Chaotic Age: A Canonical Prophecy,Scandinavia,Isak Dinesen,Seven Gothic Tales
1081,1081,D. The Chaotic Age: A Canonical Prophecy,Scandinavia,Martin Andersen Nexø,Pelle the Conqueror
1082,1082,D. The Chaotic Age: A Canonical Prophecy,Scandinavia,Knut Hamsun,Hunger
1083,1083,D. The Chaotic Age: A Canonical Prophecy,Scandinavia,Knut Hamsun,Pan
1084,1084,D. The Chaotic Age: A Canonical Prophecy,Scandinavia,Sigrid Undset,Kristin Lavransdatter
1085,1085,D. The Chaotic Age: A Canonical Prophecy,Scandinavia,Gunnar Ekelöf,Guide to the Underworld
1086,1086,D. The Chaotic Age: A Canonical Prophecy,Scandinavia,Tomas Tranströmer,Selected Poems
1087,1087,D. The Chaotic Age: A Canonical Prophecy,Scandinavia,Pär Lagerkvist,Barabbas
1088,1088,D. The Chaotic Age: A Canonical Prophecy,Scandinavia,Lars Gustafsson,Selected Poems
1089,1089,D. The Chaotic Age: A Canonical Prophecy,Serbo-Croat,Ivo Andric,The Bridge on the Drina
1090,1090,D. The Chaotic Age: A Canonical Prophecy,Serbo-Croat,Vasko Popa,Selected Poems
1091,1091,D. The Chaotic Age: A Canonical Prophecy,Serbo-Croat,Danilo Kis,A Tomb for Boris Davidovich
1092,1092,D. The Chaotic Age: A Canonical Prophecy,Czech,Karel Capek,War with the Newts
1093,1093,D. The Chaotic Age: A Canonical Prophecy,Czech,Karel Capek,R.U.R
1094,1094,D. The Chaotic Age: A Canonical Prophecy,Czech,Vaclav Havel,Largo Desolato
1095,1095,D. The Chaotic Age: A Canonical Prophecy,Czech,Milan Kundera,The Unbearable Lightness of Being
1096,1096,D. The Chaotic Age: A Canonical Prophecy,Czech,Jaroslav Seifert,Selected Poetry
1097,1097,D. The Chaotic Age: A Canonical Prophecy,Czech,Miroslav Holub,The Fly
1098,1098,D. The Chaotic Age: A Canonical Prophecy,Polish,Bruno Schulz,The Street of Crocodiles
1099,1099,D. The Chaotic Age: A Canonical Prophecy,Polish,Bruno Schulz,Sanatorium Under the Sign of the Hourglass
1100,1100,D. The Chaotic Age: A Canonical Prophecy,Polish,Czeslaw Milosz,Selected Poems
1101,1101,D. The Chaotic Age: A Canonical Prophecy,Polish,Witold Gombrowicz,Three Novels
1102,1102,D. The Chaotic Age: A Canonical Prophecy,Polish,Stanislaw Lem,The Investigation
1103,1103,D. The Chaotic Age: A Canonical Prophecy,Polish,Stanislaw Lem,Solaris
1104,1104,D. The Chaotic Age: A Canonical Prophecy,Polish,Zbigniew Herbert,Selected Poems
1105,1105,D. The Chaotic Age: A Canonical Prophecy,Polish,Adam Zagajewski,Tremor
1106,1106,D. The Chaotic Age: A Canonical Prophecy,Hungarian,Attila József,Perched on Nothing's Branch
1107,1107,D. The Chaotic Age: A Canonical Prophecy,Hungarian,Ferenc Juhasz,Selected Poems
1108,1108,D. The Chaotic Age: A Canonical Prophecy,Hungarian,Laszlo Németh,Guilt
1109,1109,D. The Chaotic Age: A Canonical Prophecy,Modern Greek,C. P. Cavafy,Collected Poems
1110,1110,D. The Chaotic Age: A Canonical Prophecy,Modern Greek,George Seferis,Collected Poems
1111,1111,D. The Chaotic Age: A Canonical Prophecy,Modern Greek,Nikos Kazantzakis,The Greek Passion
1112,1112,D. The Chaotic Age: A Canonical Prophecy,Modern Greek,Nikos Kazantzakis,The Odyssey: A Modern Sequel
1113,1113,D. The Chaotic Age: A Canonical Prophecy,Modern Greek,Yannis Ritsos,Exile and Return
1114,1114,D. The Chaotic Age: A Canonical Prophecy,Modern Greek,Odysseas Elytis,What I Love: Selected Poems
1115,1115,D. The Chaotic Age: A Canonical Prophecy,Modern Greek,Angelos Sikelianos,Selected Poems
1116,1116,D. The Chaotic Age: A Canonical Prophecy,Yiddish,Sholem Aleichem,Tevye the Dairyman and The Railroad Stories
1117,1117,D. The Chaotic Age: A Canonical Prophecy,Yiddish,Sholem Aleichem,The Nightingale
1118,1118,D. The Chaotic Age: A Canonical Prophecy,Yiddish,Mendele Mokher Seforim,The Travels and Adventures of Benjamin the Third
1119,1119,D. The Chaotic Age: A Canonical Prophecy,Yiddish,I. L. Peretz,Selected Stories
1120,1120,D. The Chaotic Age: A Canonical Prophecy,Yiddish,Jacob Glatstein,Selected Poems
1121,1121,D. The Chaotic Age: A Canonical Prophecy,Yiddish,Moshe-Leib Halpern,Selected Poems
1122,1122,D. The Chaotic Age: A Canonical Prophecy,Yiddish,H. Leivick (Leivick Halpern),Selected Poems
1123,1123,D. The Chaotic Age: A Canonical Prophecy,Yiddish,Israel Joshua Singer,The Brothers Ashkenazi
1124,1124,D. The Chaotic Age: A Canonical Prophecy,Yiddish,Israel Joshua Singer,Yoshe Kalb
1125,1125,D. The Chaotic Age: A Canonical Prophecy,Yiddish,Chaim Grade,The Yeshiva
1126,1126,D. The Chaotic Age: A Canonical Prophecy,Yiddish,S. Ansky,The Dybbuk
1127,1127,D. The Chaotic Age: A Canonical Prophecy,Yiddish,Mani Leib,Selected Poems
1128,1128,D. The Chaotic Age: A Canonical Prophecy,Yiddish,Sholem Asch,East River
1129,1129,D. The Chaotic Age: A Canonical Prophecy,Yiddish,Isaac Bashevis Singer,Collected Stories
1130,1130,D. The Chaotic Age: A Canonical Prophecy,Yiddish,Isaac Bashevis Singer,In My Father's Court
1131,1131,D. The Chaotic Age: A Canonical Prophecy,Yiddish,Isaac Bashevis Singer,"The Manor, the Estate, the Family Moskat"
1132,1132,D. The Chaotic Age: A Canonical Prophecy,Yiddish,Isaac Bashevis Singer,Satan in Goray
1133,1133,D. The Chaotic Age: A Canonical Prophecy,Hebrew,Hayyim Nahman Bialik,Shirot Bialik: The Epic Poems
1134,1134,D. The Chaotic Age: A Canonical Prophecy,Hebrew,S. Y. Agnon,In the Heart of the Seas
1135,1135,D. The Chaotic Age: A Canonical Prophecy,Hebrew,S. Y. Agnon,Twenty-One Stories
1136,1136,D. The Chaotic Age: A Canonical Prophecy,Hebrew,Aharon Appelfeld,The Immortal Bartfuss
1137,1137,D. The Chaotic Age: A Canonical Prophecy,Hebrew,Aharon Appelfeld,Badenheim 1939
1138,1138,D. The Chaotic Age: A Canonical Prophecy,Hebrew,Yaakov Shabtai,Past Continuous
1139,1139,D. The Chaotic Age: A Canonical Prophecy,Hebrew,Yehuda Amichai,Selected Poetry
1140,1140,D. The Chaotic Age: A Canonical Prophecy,Hebrew,Yehuda Amichai,Travels
1141,1141,D. The Chaotic Age: A Canonical Prophecy,Hebrew,A. B. Yehoshua,A Late Divorce
1142,1142,D. The Chaotic Age: A Canonical Prophecy,Hebrew,Amos Oz,A Perfect Peace
1143,1143,D. The Chaotic Age: A Canonical Prophecy,Hebrew,T. Carmi,At the Stone of Losses
1144,1144,D. The Chaotic Age: A Canonical Prophecy,Hebrew,Nathan Zach,Selected Poems
1145,1145,D. The Chaotic Age: A Canonical Prophecy,Hebrew,Dalia Ravikovitch,A Dress of Fire
1146,1146,D. The Chaotic Age: A Canonical Prophecy,Hebrew,Dan Pagis,Selected Poems
1147,1147,D. The Chaotic Age: A Canonical Prophecy,Hebrew,David Shahar,The Palace of Shattered Vessels
1148,1148,D. The Chaotic Age: A Canonical Prophecy,Hebrew,David Grossman,See Under: Love
1149,1149,D. The Chaotic Age: A Canonical Prophecy,Hebrew,Yoram Kaniuk,His Daughter
1150,1150,D. The Chaotic Age: A Canonical Prophecy,Arabic,Najib Mahfuz,Midaq Alley
1151,1151,D. The Chaotic Age: A Canonical Prophecy,Arabic,Najib Mahfuz,Fountain and Tomb
1152,1152,D. The Chaotic Age: A Canonical Prophecy,Arabic,Najib Mahfuz,Miramar
1153,1153,D. The Chaotic Age: A Canonical Prophecy,Arabic,Adunis,Selected Poems
1154,1154,D. The Chaotic Age: A Canonical Prophecy,Arabic,Mahmud Darwish,The Music of Human Flesh
1155,1155,D. The Chaotic Age: A Canonical Prophecy,Arabic,Taha Husayn,An Egyptian Childhood
1156,1156,D. The Chaotic Age: A Canonical Prophecy,Latin America,Rubén Dário,Selected Poetry
1157,1157,D. The Chaotic Age: A Canonical Prophecy,Latin America,Jorge Luis Borges,The Aleph and Other Stories
1158,1158,D. The Chaotic Age: A Canonical Prophecy,Latin America,Jorge Luis Borges,Dreamtigers (The Maker)
1159,1159,D. The Chaotic Age: A Canonical Prophecy,Latin America,Jorge Luis Borges,Ficciones
1160,1160,D. The Chaotic Age: A Canonical Prophecy,Latin America,Jorge Luis Borges,Labyrinths
1161,1161,D. The Chaotic Age: A Canonical Prophecy,Latin America,Jorge Luis Borges,A Personal Anthology
1162,1162,D. The Chaotic Age: A Canonical Prophecy,Latin America,Alejo Carpentier,Explosion in a Cathedral
1163,1163,D. The Chaotic Age: A Canonical Prophecy,Latin America,Alejo Carpentier,The Lost Steps
1164,1164,D. The Chaotic Age: A Canonical Prophecy,Latin America,Alejo Carpentier,Reasons of State
1165,1165,D. The Chaotic Age: A Canonical Prophecy,Latin America,Alejo Carpentier,The Kingdom of This World
1166,1166,D. The Chaotic Age: A Canonical Prophecy,Latin America,Guillermo Cabrera Infante,Three Trapped Tigers
1167,1167,D. The Chaotic Age: A Canonical Prophecy,Latin America,Guillermo Cabrera Infante,View of Dawn in the Tropics
1168,1168,D. The Chaotic Age: A Canonical Prophecy,Latin America,Severo Sarduy,Maitreya
1169,1169,D. The Chaotic Age: A Canonical Prophecy,Latin America,Reinaldo Arenas,The Ill-Fated Peregrinations of Fray Servando
1170,1170,D. The Chaotic Age: A Canonical Prophecy,Latin America,Pablo Neruda,Canto General
1171,1171,D. The Chaotic Age: A Canonical Prophecy,Latin America,Pablo Neruda,Residence on Earth
1172,1172,D. The Chaotic Age: A Canonical Prophecy,Latin America,Pablo Neruda,Twenty Love Poems and a Song of Despair
1173,1173,D. The Chaotic Age: A Canonical Prophecy,Latin America,Pablo Neruda,Fully Empowered
1174,1174,D. The Chaotic Age: A Canonical Prophecy,Latin America,Pablo Neruda,Selected Poems
1175,1175,D. The Chaotic Age: A Canonical Prophecy,Latin America,Nicolás Guillén,Selected Poems
1176,1176,D. The Chaotic Age: A Canonical Prophecy,Latin America,Octavio Paz,The Collected Poems
1177,1177,D. The Chaotic Age: A Canonical Prophecy,Latin America,Octavio Paz,The Labyrinth of Solitude
1178,1178,D. The Chaotic Age: A Canonical Prophecy,Latin America,César Vallejo,Selected Poems
1179,1179,D. The Chaotic Age: A Canonical Prophecy,Latin America,César Vallejo,"Spain, Take This Cup from Me"
1180,1180,D. The Chaotic Age: A Canonical Prophecy,Latin America,Miguel Angel Asturias,Men of Maize
1181,1181,D. The Chaotic Age: A Canonical Prophecy,Latin America,José Lezama Lima,Paradiso
1182,1182,D. The Chaotic Age: A Canonical Prophecy,Latin America,José Donoso,The Obscene Bird of Night
1183,1183,D. The Chaotic Age: A Canonical Prophecy,Latin America,Julio Cortázar,Hopscotch
1184,1184,D. The Chaotic Age: A Canonical Prophecy,Latin America,Julio Cortázar,All Fires the Fire
1185,1185,D. The Chaotic Age: A Canonical Prophecy,Latin America,Julio Cortázar,Blow-up and Other Stories
1186,1186,D. The Chaotic Age: A Canonical Prophecy,Latin America,Gabriel García Márquez,One Hundred Years of Solitude
1187,1187,D. The Chaotic Age: A Canonical Prophecy,Latin America,Gabriel García Márquez,Love in the Time of Cholera
1188,1188,D. The Chaotic Age: A Canonical Prophecy,Latin America,Mario Vargas Llosa,The War of the End of the World
1189,1189,D. The Chaotic Age: A Canonical Prophecy,Latin America,Carlos Fuentes,A Change of Skin
1190,1190,D. The Chaotic Age: A Canonical Prophecy,Latin America,Carlos Fuentes,Terra Nostra
1191,1191,D. The Chaotic Age: A Canonical Prophecy,Latin America,Carlos Drummond de Andrade,Travelling in the Family
1192,1192,D. The Chaotic Age: A Canonical Prophecy,The West Indies,C. L. R. James,The Black Jacobins
1193,1193,D. The Chaotic Age: A Canonical Prophecy,The West Indies,C. L. R. James,The Future in the Present
1194,1194,D. The Chaotic Age: A Canonical Prophecy,The West Indies,V. S. Naipaul,A Bend in the River
1195,1195,D. The Chaotic Age: A Canonical Prophecy,The West Indies,V. S. Naipaul,A House for Mr. Biswas
1196,1196,D. The Chaotic Age: A Canonical Prophecy,The West Indies,Derek Walcott,Collected Poems
1197,1197,D. The Chaotic Age: A Canonical Prophecy,The West Indies,Wilson Harris,The Guyana Quartet
1198,1198,D. The Chaotic Age: A Canonical Prophecy,The West Indies,Michael Thelwell,The Harder They Come
1199,1199,D. The Chaotic Age: A Canonical Prophecy,The West Indies,Aimé Césaire,Collected Poetry
1200,1200,D. The Chaotic Age: A Canonical Prophecy,Africa,Chinua Achebe,Things Fall Apart
1201,1201,D. The Chaotic Age: A Canonical Prophecy,Africa,Chinua Achebe,Arrow of God
1202,1202,D. The Chaotic Age: A Canonical Prophecy,Africa,Chinua Achebe,No Longer at Ease
1203,1203,D. The Chaotic Age: A Canonical Prophecy,Africa,Wole Soyinka,A Dance of the Forest
1204,1204,D. The Chaotic Age: A Canonical Prophecy,Africa,Amos Tutuola,The Palm-Wine Drinkard and His Dead Palm-Wine Tapster in the Dead's Town
1205,1205,D. The Chaotic Age: A Canonical Prophecy,Africa,Christopher Okigbo,"Labyrinths, with Path of Thunder"
1206,1206,D. The Chaotic Age: A Canonical Prophecy,Africa,John Pepper Clark (-Bekederemo),Casualties: Poems
1207,1207,D. The Chaotic Age: A Canonical Prophecy,Africa,Ayi K. Armah,The Beautyful Ones Are Not Yet Born
1208,1208,D. The Chaotic Age: A Canonical Prophecy,Africa,Wa Thiong'o Ngugi,A Grain of Wheat
1209,1209,D. The Chaotic Age: A Canonical Prophecy,Africa,Gabriel Okara,The Fisherman's Invocation
1210,1210,D. The Chaotic Age: A Canonical Prophecy,Africa,Nadine Gordimer,Collected Stories
1211,1211,D. The Chaotic Age: A Canonical Prophecy,Africa,J. M. Coetzee,Foe
1212,1212,D. The Chaotic Age: A Canonical Prophecy,Africa,Athol Fugard,A Lesson from Aloes
